path,artifact_type,size_bytes,raw_data_rows,orphan_class,zero_row_cannot_support_null,resolution_status,registry_experiment_id,resolution_problems
results/stage12/deepseek_full_head_sweep/head_19/patching_results.csv,csv,10020,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_19/patching_summary.json,json,1669,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_19/run_causal_patching_events.jsonl,jsonl,10576,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_2/patching_results.csv,csv,9678,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_2/patching_summary.json,json,1677,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_2/run_causal_patching_events.jsonl,jsonl,10573,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_20/patching_results.csv,csv,9975,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_20/patching_summary.json,json,1701,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_20/run_causal_patching_events.jsonl,jsonl,10577,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_21/patching_results.csv,csv,9925,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_21/patching_summary.json,json,1764,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_21/run_causal_patching_events.jsonl,jsonl,10576,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_22/patching_results.csv,csv,9979,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_22/patching_summary.json,json,1808,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_22/run_causal_patching_events.jsonl,jsonl,10576,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_23/patching_results.csv,csv,9873,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_23/patching_summary.json,json,1693,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_23/run_causal_patching_events.jsonl,jsonl,10576,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_24/patching_results.csv,csv,9960,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_24/patching_summary.json,json,1674,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_24/run_causal_patching_events.jsonl,jsonl,10577,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_25/patching_results.csv,csv,9952,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_25/patching_summary.json,json,1845,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_25/run_causal_patching_events.jsonl,jsonl,10576,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_26/patching_results.csv,csv,9968,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_26/patching_summary.json,json,1849,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_26/run_causal_patching_events.jsonl,jsonl,10578,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_27/patching_results.csv,csv,9931,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_27/patching_summary.json,json,1804,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_27/run_causal_patching_events.jsonl,jsonl,10576,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_28/patching_results.csv,csv,9906,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_28/patching_summary.json,json,1822,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_28/run_causal_patching_events.jsonl,jsonl,10576,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_29/patching_results.csv,csv,9928,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_29/patching_summary.json,json,1886,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_29/run_causal_patching_events.jsonl,jsonl,10578,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_3/patching_results.csv,csv,9826,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_3/patching_summary.json,json,1961,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_3/run_causal_patching_events.jsonl,jsonl,10574,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_30/patching_results.csv,csv,9982,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_30/patching_summary.json,json,1842,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_30/run_causal_patching_events.jsonl,jsonl,10577,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_31/patching_results.csv,csv,9901,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_31/patching_summary.json,json,1829,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_31/run_causal_patching_events.jsonl,jsonl,10577,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_32/patching_results.csv,csv,9968,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_32/patching_summary.json,json,1658,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_32/run_causal_patching_events.jsonl,jsonl,10577,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_33/patching_results.csv,csv,10023,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_33/patching_summary.json,json,1805,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_33/run_causal_patching_events.jsonl,jsonl,10577,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_34/patching_results.csv,csv,9966,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_34/patching_summary.json,json,1864,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_34/run_causal_patching_events.jsonl,jsonl,10577,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_35/patching_results.csv,csv,9894,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_35/patching_summary.json,json,1907,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_35/run_causal_patching_events.jsonl,jsonl,10578,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_36/patching_results.csv,csv,9986,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_36/patching_summary.json,json,1793,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_36/run_causal_patching_events.jsonl,jsonl,10577,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_37/patching_results.csv,csv,9864,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_37/patching_summary.json,json,1700,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_37/run_causal_patching_events.jsonl,jsonl,10577,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_38/patching_results.csv,csv,9900,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_38/patching_summary.json,json,1676,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_38/run_causal_patching_events.jsonl,jsonl,10577,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_39/patching_results.csv,csv,10019,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_39/patching_summary.json,json,1941,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_39/run_causal_patching_events.jsonl,jsonl,10578,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_4/patching_results.csv,csv,9657,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_4/patching_summary.json,json,1706,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_4/run_causal_patching_events.jsonl,jsonl,10573,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_5/patching_results.csv,csv,9711,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_5/patching_summary.json,json,1932,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_5/run_causal_patching_events.jsonl,jsonl,10575,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_6/patching_results.csv,csv,9787,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_6/patching_summary.json,json,1844,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_6/run_causal_patching_events.jsonl,jsonl,10573,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_7/patching_results.csv,csv,9796,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_7/patching_summary.json,json,1848,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_7/run_causal_patching_events.jsonl,jsonl,10574,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_8/patching_results.csv,csv,9800,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_8/patching_summary.json,json,1756,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_8/run_causal_patching_events.jsonl,jsonl,10572,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_9/patching_results.csv,csv,9616,100,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_9/patching_summary.json,json,1853,,paper_relevant_noncritical,False,unresolved,,
results/stage12/deepseek_full_head_sweep/head_9/run_causal_patching_events.jsonl,jsonl,10573,27,paper_relevant_noncritical,False,unresolved,,
results/stage12/expanded_probe_training/combined_manifest.json,json,248101,,paper_relevant_noncritical,False,unresolved,,
results/stage12/expanded_probe_training/combined_positive_families.json,json,1517,,paper_relevant_noncritical,False,unresolved,,
results/stage12/expanded_probe_training/per_variant_sweep/layer_auroc_per_variant.json,json,2692,28,paper_relevant_noncritical,False,unresolved,,
results/stage12/expanded_probe_training/per_variant_sweep/loo_predictions_per_variant.json,json,86976,600,paper_relevant_noncritical,False,unresolved,,
results/stage12/expanded_probe_training/per_variant_sweep/run_per_variant_probe_sweep_events.jsonl,jsonl,523,1,paper_relevant_noncritical,False,unresolved,,
results/stage12/expanded_probe_training/per_variant_sweep/summary_per_variant_sweep.json,json,310,,paper_relevant_noncritical,False,unresolved,,
results/stage12/expansion_probe_inference/expansion_family_rows_snapshot.json,json,5100,15,paper_relevant_noncritical,False,unresolved,,
results/stage12/expansion_probe_inference/expansion_positive_families.json,json,198,,paper_relevant_noncritical,False,unresolved,,
results/stage12/expansion_probe_inference/family_mean_predictions.json,json,1555,15,paper_relevant_noncritical,False,unresolved,,
results/stage12/expansion_probe_inference/per_variant_predictions.json,json,8382,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/expansion_probe_inference/summary.json,json,289,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_0/patching_results.csv,csv,5852,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_0/patching_summary.json,json,1605,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_0/run_causal_patching_events.jsonl,jsonl,8429,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_1/patching_results.csv,csv,5816,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_1/patching_summary.json,json,1525,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_1/run_causal_patching_events.jsonl,jsonl,8428,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_10/patching_results.csv,csv,5893,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_10/patching_summary.json,json,1510,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_10/run_causal_patching_events.jsonl,jsonl,8431,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_11/patching_results.csv,csv,5957,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_11/patching_summary.json,json,1551,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_11/run_causal_patching_events.jsonl,jsonl,8432,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_12/patching_results.csv,csv,5931,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_12/patching_summary.json,json,1464,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_12/run_causal_patching_events.jsonl,jsonl,8431,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_13/patching_results.csv,csv,5902,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_13/patching_summary.json,json,1530,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_13/run_causal_patching_events.jsonl,jsonl,8432,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_14/patching_results.csv,csv,5919,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_14/patching_summary.json,json,1551,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_14/run_causal_patching_events.jsonl,jsonl,8433,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_15/patching_results.csv,csv,5932,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_15/patching_summary.json,json,1511,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_15/run_causal_patching_events.jsonl,jsonl,8433,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_16/patching_results.csv,csv,5882,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_16/patching_summary.json,json,1588,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_16/run_causal_patching_events.jsonl,jsonl,8433,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_17/patching_results.csv,csv,5919,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_17/patching_summary.json,json,1497,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_17/run_causal_patching_events.jsonl,jsonl,8433,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_18/patching_results.csv,csv,5951,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_18/patching_summary.json,json,1557,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_18/run_causal_patching_events.jsonl,jsonl,8435,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_19/patching_results.csv,csv,5940,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_19/patching_summary.json,json,1573,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_19/run_causal_patching_events.jsonl,jsonl,8433,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_2/patching_results.csv,csv,5791,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_2/patching_summary.json,json,1581,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_2/run_causal_patching_events.jsonl,jsonl,8428,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_20/patching_results.csv,csv,5850,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_20/patching_summary.json,json,1531,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_20/run_causal_patching_events.jsonl,jsonl,8432,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_21/patching_results.csv,csv,5905,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_21/patching_summary.json,json,1530,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_21/run_causal_patching_events.jsonl,jsonl,8432,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_22/patching_results.csv,csv,5887,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_22/patching_summary.json,json,1565,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_22/run_causal_patching_events.jsonl,jsonl,8432,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_23/patching_results.csv,csv,5958,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_23/patching_summary.json,json,1471,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_23/run_causal_patching_events.jsonl,jsonl,8433,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_24/patching_results.csv,csv,5909,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_24/patching_summary.json,json,1552,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_24/run_causal_patching_events.jsonl,jsonl,8433,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_25/patching_results.csv,csv,5911,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_25/patching_summary.json,json,1531,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_25/run_causal_patching_events.jsonl,jsonl,8433,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_26/patching_results.csv,csv,5937,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_26/patching_summary.json,json,1526,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_26/run_causal_patching_events.jsonl,jsonl,8432,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_27/patching_results.csv,csv,5823,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_27/patching_summary.json,json,1534,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_27/run_causal_patching_events.jsonl,jsonl,8433,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_28/patching_results.csv,csv,5910,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_28/patching_summary.json,json,1531,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_28/run_causal_patching_events.jsonl,jsonl,8433,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_29/patching_results.csv,csv,5919,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_29/patching_summary.json,json,1531,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_29/run_causal_patching_events.jsonl,jsonl,8433,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_3/patching_results.csv,csv,5767,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_3/patching_summary.json,json,1528,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_3/run_causal_patching_events.jsonl,jsonl,8429,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_30/patching_results.csv,csv,5884,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_30/patching_summary.json,json,1477,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_30/run_causal_patching_events.jsonl,jsonl,8434,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_31/patching_results.csv,csv,5860,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_31/patching_summary.json,json,1570,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_31/run_causal_patching_events.jsonl,jsonl,8434,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_4/patching_results.csv,csv,5789,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_4/patching_summary.json,json,1571,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_4/run_causal_patching_events.jsonl,jsonl,8429,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_5/patching_results.csv,csv,5792,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_5/patching_summary.json,json,1454,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_5/run_causal_patching_events.jsonl,jsonl,8428,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_6/patching_results.csv,csv,5781,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_6/patching_summary.json,json,1589,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_6/run_causal_patching_events.jsonl,jsonl,8429,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_7/patching_results.csv,csv,5753,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_7/patching_summary.json,json,1530,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_7/run_causal_patching_events.jsonl,jsonl,8430,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_8/patching_results.csv,csv,5826,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_8/patching_summary.json,json,1607,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_8/run_causal_patching_events.jsonl,jsonl,8428,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_9/patching_results.csv,csv,5803,60,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_9/patching_summary.json,json,1511,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_9/run_causal_patching_events.jsonl,jsonl,8429,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_sweep_summary.json,json,1559,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_full_head_sweep/head_sweep_summary.partial.json,json,4336,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_head2_combos/subset_2/patching_results.csv,csv,2003,20,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_head2_combos/subset_2/patching_summary.json,json,1296,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_head2_combos/subset_2/run_causal_patching_events.jsonl,jsonl,8426,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_head2_combos/subset_2_10/patching_results.csv,csv,2117,20,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_head2_combos/subset_2_10/patching_summary.json,json,1323,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_head2_combos/subset_2_10/run_causal_patching_events.jsonl,jsonl,8434,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_head2_combos/subset_2_10_23/patching_results.csv,csv,2178,20,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_head2_combos/subset_2_10_23/patching_summary.json,json,1331,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_head2_combos/subset_2_10_23/run_causal_patching_events.jsonl,jsonl,8442,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_head2_combos/subset_2_10_23_9/patching_results.csv,csv,2194,20,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_head2_combos/subset_2_10_23_9/patching_summary.json,json,1336,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_head2_combos/subset_2_10_23_9/run_causal_patching_events.jsonl,jsonl,8447,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_head2_combos/subset_2_23/patching_results.csv,csv,2132,20,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_head2_combos/subset_2_23/patching_summary.json,json,1321,,paper_relevant_noncritical,False,unresolved,,
results/stage12/llama_head2_combos/subset_2_23/run_causal_patching_events.jsonl,jsonl,8433,22,paper_relevant_noncritical,False,unresolved,,
results/stage12/qwen_14b/behavioural/family_summaries.jsonl,jsonl,42684,97,paper_relevant_noncritical,False,unresolved,,
results/stage12/qwen_14b/behavioural/prompt_records.jsonl,jsonl,327567,389,paper_relevant_noncritical,False,unresolved,,
results/stage12/qwen_14b/behavioural/qwen_14b_20260621T182905Z.jsonl,jsonl,370251,486,paper_relevant_noncritical,False,unresolved,,
results/stage12/qwen_14b/behavioural/run_behavioural_events.jsonl,jsonl,217135,487,paper_relevant_noncritical,False,unresolved,,
results/stage12/qwen_3b/behavioural/family_summaries.jsonl,jsonl,32316,73,paper_relevant_noncritical,False,unresolved,,
results/stage12/qwen_3b/behavioural/prompt_records.jsonl,jsonl,245899,295,paper_relevant_noncritical,False,unresolved,,
results/stage12/qwen_3b/behavioural/qwen_3b_20260621T093919Z.jsonl,jsonl,41037,56,paper_relevant_noncritical,False,unresolved,,
results/stage12/qwen_3b/behavioural/qwen_3b_20260621T125247Z.jsonl,jsonl,237178,312,paper_relevant_noncritical,False,unresolved,,
results/stage12/qwen_3b/behavioural/run_behavioural_events.jsonl,jsonl,164555,370,paper_relevant_noncritical,False,unresolved,,
results/stage12/science/cross_cue_layer_sweep/cross_cue_layer_sweep.json,json,10764,28,paper_relevant_noncritical,False,unresolved,,
results/stage12/science/cross_cue_layer_sweep/cross_cue_transfer_summary.json,json,471,,paper_relevant_noncritical,False,unresolved,,
results/stage12/science/cross_cue_layer_sweep/cue_a_weight_vector_layer0.npy,npy,28800,,paper_relevant_noncritical,False,unresolved,,
results/stage12/science/cross_cue_layer_sweep/cue_a_weight_vector_layer1.npy,npy,28800,,paper_relevant_noncritical,False,unresolved,,
results/stage12/science/cross_cue_layer_sweep/cue_a_weight_vector_layer10.npy,npy,28800,,paper_relevant_noncritical,False,unresolved,,
results/stage12/science/cross_cue_layer_sweep/cue_a_weight_vector_layer11.npy,npy,28800,,paper_relevant_noncritical,False,unresolved,,
